category,comment,rating,date
Mobile Phone,"The product is exactly as shown in the picture, it is packaged in a box that is a little smaller than the phone box, making the box blister. Fast delivery, just wait two days, press to order during flash sale, good quality, pleasant price",5,10/13/2021
Mobile Phone,nice......already receive nagana nmn wid accesorie thanks seller at kay kua delivery ,5,10/11/2021
Mobile Phone,Not satisfied napaka bagal sa data though its already 5g and the camera arghhh. The features doesnt meet in the actual,1,11/5/2021
Mobile Phone,Anu ba nmn itong cp na to ang pangit akala kpa nmn maski premium copy man lang,1,11/8/2021
Mobile Phone,Madaling malowbat parang Hindi 6500 yong battery nya and napakatagal magcharged.. and Hindi din sya 5g.. kaya pala napakamura.,2,10/17/2021
Mobile Phone,"Overall, this phone is great value for money and it's great! The download speed is very fast, the response is responsive, the pixel volume is very clear during video calls, and the charging speed is super fast.",5,10/13/2021
Mobile Phone,"The exquisite style makes people love it. The appearance is atmospheric, very beautiful, and the sound effect is also very good",5,10/13/2021
Mobile Phone,"The large screen looks comfortable on the eyes, and the very clear camera effect can meet the needs of the girls to take pictures",5,10/13/2021
Mobile Phone,"The unique appearance and colors are impressive. All the features and functions run smoothly. Therefore, I had to order another round because my family had already taken them away and used them when I ordered them last time. He is really good",5,10/11/2021
Mobile Phone,"Well packed! I received it, the logistics is very good, and the mobile phone is also in use. Good and cheap. The price is reasonable. If necessary, you can consider buying in this store. I will introduce a friend to buy a full five-star ",5,10/11/2021
Mobile Phone,this was a good buy,5,10/11/2021
Mobile Phone,"Mas gusto ko ito, ang baterya ay tumatagal ng mahabang panahon. I-clear ang screen, mabilis na pagpindot, pakikinig sa musika, panonood ng mga pelikula, at paglalaro ng mga laro, wala namang problema.",5,11/9/2021
Mobile Phone,thankyou🖤❤️ maayos naman sya dumating thankyou din sa Delivery Rider❤️trying it out now. nagustuhan ng kapatid ko. sana magtagal. very fast shipping too.,5,11/9/2021
Mobile Phone,Tumagal ng ilang araw upang suriin ang telepono pagkatapos kong makuha. Nararamdaman ko na ang teleponong ito ay talagang maganda. Maganda din ang disenyo. Nag-download ako ng ilang malalaking laro at nilalaro ito. Napakabilis nitong tumakbo at hindi nag-freeze. Ang mga pixel ng teleponong ito ay na,5,11/8/2021
Mobile Phone,"Napakahusay, mukhang ginamit ito ng halos 20 araw, makinis ito, at mahusay ang processor. Ito ay bilis ng 5G network, ang pagkuha ng mga larawan ay mabuti, ang pag-unlock ng fingerprint ay hindi sensitibo, ang bilis ng pagtakbo ay napakabilis, nanonood ng TV, pakikinig sa musika at pagtawag sa telep",5,11/7/2021
Mobile Phone,"Epekto ng camera: ang camera ay malinaw at mabuti, ito ay isang camera phone. Buhay ng baterya: mabuti, online shopping lang, walang video o iba pang mga bagay. Bilis ng pagpapatakbo: ang bagong bilis ng mobile phone ay hindi masama, ang buong proseso ng pamimili ay kasiya-siya, at ang pagproseso ng",5,11/7/2021
Mobile Phone,this was a good buy,5,11/5/2021
Mobile Phone,"Napakaganda ng mobile phone, ang operasyon ay partikular na makinis, ito ay totoo, natagalan upang makapagkomento, maaari kang mag-order, maaari mong pagkatiwalaan, madaling gamitin, makinis, ito ang kulay na gusto mo , Binuksan ko ito at sinubukan, ang panonood ng TV ay makinis, hindi masama",5,11/7/2021
Mobile Phone,Very nice! I like it so much! Well secured and packed. Safe arrived here. 3days of discovering and exploring with that. Not easy to use at first but now it's okay. Had good resolution of camera and specifications as well. Many applications built in store. Many thanks and God bless us al,5,11/5/2021
Mobile Phone,"Ang mga kulay ay kamangha-manghang. Fancy ko ang teleponong ito para sa halagang ito, at hindi ako nabigo. Ang bagong mobile phone ay ginamit nang halos isang linggo, at walang problema sa ngayon, at normal itong tumatakbo. Ito ang uri na gusto ko. Maaari mong piliin ang isang ito!",5,11/7/2021
Mobile Phone,"Ang karanasan sa mobile phone ay mabuti, ang bilis ng pagtakbo ay mabilis, ang screen ay malinaw, ang pagpapatakbo ay makinis, at ang bilis ng pagtakbo ay mabilis. Ito ay isang mainam na produkto na may mahusay na kalidad at mabilis na pag-logistics. Karapat-dapat itong purihin",5,11/7/2021
Mobile Phone,"The seller guarantees that it is legal and trustworthy. This is one of the best buy and value for money, the discounted price is lower than the in-store sale price of the mall. Thanks to the shopee and the female courier, the order arrived from the estimated delivery date. 👍👍",5,11/7/2021
Mobile Phone,"Mabilis na dumating ang produkto, ngunit hangga't ang tawag na natanggap ko ay nasa maayos na kondisyon. Ang panonood ng TV ay napakakinis din, nalulutas din ng serbisyo sa customer ang mga problema sa oras, salamat sa nagbebenta, rekomendasyon. Salamat! 👍",5,11/9/2021
Mobile Phone,"Hindi masama, ang mga pixel ay napakahusay, mabilis na pag-download ng mga bagay, panonood ng TV ay napakalinaw din, napaka nasiyahan sa paggamit ng mobile phone ay napakakinis din! Epekto ng camera: napakahusay, natagalan ako upang suriin ito",5,11/7/2021
Mobile Phone,"I am very satisfied with my order. This is very legal and comes with mobile phone accessories. In addition, it is well packaged and delivered within 4 days. Thanks to the store, the seller and the delivery man. well done! ! ! !",5,11/7/2021
Mobile Phone,"The mobile phone is used well, the appearance is very beautiful, the high-end atmosphere is high-grade, the call quality is good, it is not stuck at all, the camera is clear, and the running speed is fast. It is worth buying",5,11/5/2021
Mobile Phone,"This phone is really great value and high cost performance. After using it for a period of time, I personally feel that it is very good in all aspects and the configuration is also very high. I like it very much! ! !",5,11/5/2021
Mobile Phone,Wow!!!! Its legit And Seller is very accommodated and generous.. Even if we wait it for too long but its worth it po☺️.. Thank you seller thumbs up!!! And also thank you to kuya allan who always deliver my order po..,5,11/5/2021
Mobile Phone,"Ang pagdating ng mobile phone ay masyadong mabilis, at ang bawat kulay ay napakaganda. Ito ang pangatlong parehong modelo na binili ko. Napakakinis ng laro at mahusay ang epekto ng camera. Mahal ko ito.",5,11/8/2021
Mobile Phone,Pinakamahusay na telepono! Mahusay na pagbili para sa presyo nito 😍 ang libreng fun cooler ay ang pinakamahusay na deal din. Salamat sa iyo para sa isang kaaya-ayang karanasan sa pag-order! 😍,5,11/9/2021
Mobile Phone,Ang bawat pagpapaandar ay may isang bagong pag-upgrade sa nakaraang henerasyon! Maaari nitong ganap na ikonekta ang data ng aking huling mobile phone! Ang ganda talaga ng color scheme!,5,11/8/2021
Mobile Phone,this was a good buy,5,11/7/2021
Mobile Phone,"I have received all the products. The case fits, but puts the camera film, so it can be attached to cut work. The product is worth more than the price. quite fast delivery",5,11/7/2021
Mobile Phone,"Maaaring mabilis na kumonekta sa wifi. Mahusay ang resolusyon, ang bilis ng pag-browse ay mabilis, at mahusay ang laro. Napakagandang telepono na ito.",5,11/9/2021
Mobile Phone,"The product is a good product, the packaging is intact, and the package is not damaged during express delivery. The product quality is very good.",5,11/7/2021
Mobile Phone,"love it , fast delivery balot na balot so no damage at all and no issue naman po sa cellphone worth it siya guys salamat seller and shopee",5,11/5/2021
Mobile Phone,"It’s really lucky to buy such a good phone at this price, and even more fortunately, the phone is easy to use and has complete functions.",5,11/7/2021
Mobile Phone,"“This phone's camera is great, the battery lasts forever, and the price is good. Thank you seller and Shopee is a great product.",5,11/7/2021
Mobile Phone,"Mabilis na pagsingil, mahusay na mga pixel, magandang pakiramdam ng hubad-metal na kamay, walang init kapag naglalaro",5,11/8/2021
Mobile Phone,"Ang ganda ng teleponong ito! Gusto ko ito, ito ay isang kulay lalo na angkop para sa mga batang babae, napakaganda",5,11/7/2021
Mobile Phone,"thank you very much. Fortunately, I trusted this store and ordered without hesitation, so now I have a new phone.",5,11/7/2021
Mobile Phone,"thank you very much. Fortunately, I trusted this store and ordered without hesitation, so now I have a new phone.",5,11/7/2021
Mobile Phone,"“The phone looks great and performs very well at this price, well worth the purchase and it's thin and light.",5,11/7/2021
Mobile Phone,I received the two item..thànk yóu very much and for delivering..the product is good quality and very nice,5,11/5/2021
Mobile Phone,Worth the wait ❤️ The shop is cheap and the seller responds very quickly. The delivery man was kind.,5,11/5/2021
Mobile Phone,"I bought it for my son. He saw many phones at this value, and he picked up a fancy one on this one. After using it for a week, all sorts of phone functions were pretty good, and my son liked it.",5,11/7/2021
Mobile Phone,this was a good buy,5,11/4/2021
Mobile Phone,"Parcel received in good condition. Thank you so much, seller, Shopee team, and of course to the courier who put so much efforts just to be able to fulfill and deliver my parcel. Please note that all your efforts and hard-works are well appreciated. Stay safe always!",5,11/10/2021
Mobile Phone,"delivery was quite fast it also comes with a free phone case, thank you so much! i've been purchasing here a lot of times na and walang kupas i still don't have issues and problems regarding sa phones, thank you! ❤️",5,11/10/2021
Mobile Phone,Yey! 2nd time to order from this shop and ang bilis ng shipment (thank you J and T).Also the phone was securely wrapped and it arrived safely sa province.  Super nagustuhan ng sister ko dahil mura and ang laki ng discount last 10.15 sale.,5,11/3/2021
Mobile Phone,",my second order here ..this one and the phone I'm using right now ..I bought it here in this shop ..super legit!!! .. very accommodating c seller ..mas excited pah ung anak q gumamit kesa sakin 😊 .. thank you oppo and thank you shoppee ..❤️❤️",5,11/8/2021
Mobile Phone,"Mabuti naman at umabot sa birthday ng mama ko. Ang laki nang na save ko from 7,999 I only paid 5,940. Thank you so much sa pa promo nnyo, I will give this to my mom today is her birthday 😊💙",5,11/9/2021
Mobile Phone,Ok naman siya good working 11111111112²222²2222222333333344444444⁴55555555556⁶6666666677⁷7777777888888999⁹900000000,5,10/31/2021
Mobile Phone,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,10/29/2021
Mobile Phone,Legit. Working naman ung phone. Got it at a low price. Nka bubble wrap ung cp wala lang freebies kahit simcard wala. Legit. Working naman ung phone. Got it at a low price. Nka bubble wrap ung cp wala lang freebies kahit simcard wala.,5,11/11/2021
Mobile Phone,"I have received my order in good condition. This is my second order and the shipping is really fast. Arrived earlier than the expected delivery date.  The item is packed well. Very satisfied customer here. Thank you, seller.",5,11/4/2021
Mobile Phone,"💕❤💕❤💕❤💕❤💕❤💕❤🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇 Okay nman po cya tagal nga lang domating. Piro oks lang okay nman ang phone,thank you seller,thank you shoppe at kay kuya driver po ingat po kyo lagi.GODBLESS PO😇😇😇😇😇",5,11/5/2021
Mobile Phone,Thanks much po 😍 sana tumagal at salamat po sa free 🤗👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,11/6/2021
